OrderID,CustomerID,ProductID,RegionID,OrderDate,Quantity,UnitPrice,Discount,Channel,OrderStatus,Revenue,Profit
O0927,C007,P030,R02,2024-09-17,2,2199,0.07,Retail Store,Delivered,4090.14,1858.14
O0493,C012,P021,R01,2024-09-18,2,149,0.06,Retail Store,Pending,280.12,129.72
O0701,C018,P031,R04,2024-09-19,8,699,0.11,Wholesale,Pending,4976.88,2484.88
O0267,C009,P020,R03,2024-09-21,3,299,0.08,Online,Cancelled,825.24,383.64
O0551,C006,P009,R01,2024-09-21,7,52999,0.08,Direct Sales,Pending,341313.56,96593.56
O0663,C012,P031,R01,2024-09-21,9,699,0.1,Online,Cancelled,5661.9,2826.9
O0834,C023,P009,R06,2024-09-21,8,52999,0.07,Direct Sales,Pending,394312.56,111592.56
O0096,C034,P018,R01,2024-09-22,10,2499,0.07,Direct Sales,Delivered,23240.7,12080.7
O0231,C031,P029,R09,2024-09-22,1,2599,0.1,Online,Delivered,2339.1,1079.1
O0413,C028,P011,R08,2024-09-22,4,7999,0.07,Retail Store,Delivered,29756.28,13016.28
O0441,C035,P035,R03,2024-09-22,5,1799,0.04,Retail Store,Delivered,8635.2,4315.2
O0636,C029,P022,R08,2024-09-23,3,110,0.13,Wholesale,Cancelled,287.1,130.5
O0199,C021,P011,R05,2024-09-24,6,7999,0.09,Direct Sales,Delivered,43674.54,19104.54
O0368,C025,P006,R05,2024-09-25,2,1499,0.14,Wholesale,Delivered,2578.28,1202.28
O0751,C012,P002,R01,2024-09-26,4,119999,0.14,Wholesale,Delivered,412796.56,120396.56
O0825,C016,P018,R02,2024-09-26,3,2499,0.02,Retail Store,Delivered,7347.06,3819.06
O0606,C017,P013,R03,2024-09-27,6,3499,0.09,Direct Sales,Cancelled,19104.54,9276.54
O0695,C031,P024,R09,2024-09-27,10,175,0.12,Wholesale,Delivered,1540.0,748.0
O0962,C014,P006,R01,2024-09-27,1,1499,0.13,Wholesale,Cancelled,1304.13,608.13
O0563,C034,P018,R01,2024-09-29,2,2499,0.05,Retail Store,Cancelled,4748.1,2468.1
O0822,C013,P001,R02,2024-09-29,8,89999,0.09,Wholesale,Pending,655192.72,203832.72
O0756,C032,P034,R10,2024-09-30,4,799,0.09,Wholesale,Cancelled,2908.36,1452.36
O0117,C015,P017,R04,2024-10-02,9,5999,0.05,Retail Store,Delivered,51291.45,23931.45
O0128,C024,P032,R06,2024-10-02,4,1599,0.09,Direct Sales,Delivered,5820.36,2908.36
O0728,C006,P028,R01,2024-10-02,10,1099,0.05,Retail Store,Returned,10440.5,4740.5
O0836,C002,P030,R01,2024-10-02,4,2199,0.09,Online,Cancelled,8004.36,3636.36
O0205,C029,P021,R08,2024-10-04,2,149,0.1,Wholesale,Pending,268.2,124.2
O0270,C002,P032,R01,2024-10-04,5,1599,0.13,Wholesale,Pending,6955.65,3475.65
O0515,C028,P013,R08,2024-10-04,5,3499,0.07,Retail Store,Delivered,16270.35,7900.35
O0960,C030,P001,R09,2024-10-04,6,89999,0.07,Online,Cancelled,502194.42,156234.42
O0440,C033,P019,R10,2024-10-05,7,599,0.07,Direct Sales,Delivered,3899.49,1620.99
O0290,C011,P034,R03,2024-10-06,4,799,0.05,Direct Sales,Delivered,3036.2,1516.2
O0812,C025,P034,R05,2024-10-07,8,799,0.06,Online,Pending,6008.48,3000.48
O0920,C025,P007,R05,2024-10-07,8,89999,0.12,Wholesale,Returned,633592.96,246392.96
O0549,C032,P022,R10,2024-10-08,1,110,0.04,Retail Store,Delivered,105.6,48.0
O0712,C022,P027,R05,2024-10-08,2,43999,0.09,Direct Sales,Delivered,80078.18,29118.18
O0384,C032,P009,R10,2024-10-10,3,52999,0.1,Wholesale,Returned,143097.3,40497.3
O0588,C022,P023,R05,2024-10-10,6,329,0.12,Wholesale,Returned,1737.12,786.72
O0458,C035,P023,R03,2024-10-13,1,329,0.11,Online,Returned,292.81,132.61
O0076,C017,P016,R03,2024-10-14,9,2199,0.14,Wholesale,Pending,17020.26,8506.26
O0895,C016,P029,R02,2024-10-14,6,2599,0.03,Retail Store,Delivered,15126.18,6978.18
O0108,C019,P009,R01,2024-10-15,1,52999,0.05,Direct Sales,Cancelled,50349.05,14249.05
O0997,C017,P020,R03,2024-10-17,5,299,0.05,Direct Sales,Pending,1420.25,660.25
O0810,C035,P034,R03,2024-10-18,8,799,0.08,Online,Pending,5880.64,2936.64
O0350,C012,P035,R01,2024-10-19,2,1799,0.08,Online,Returned,3310.16,1654.16
O0085,C002,P006,R01,2024-10-20,8,1499,0.05,Direct Sales,Delivered,11392.4,5312.4
O0633,C004,P030,R03,2024-10-22,2,2199,0.07,Online,Delivered,4090.14,1858.14
O0871,C021,P032,R05,2024-10-22,3,1599,0.06,Online,Cancelled,4509.18,2253.18
O0911,C026,P012,R07,2024-10-22,9,13999,0.05,Direct Sales,Pending,119691.45,51291.45
O0101,C016,P031,R02,2024-10-23,1,699,0.07,Direct Sales,Delivered,650.07,324.57
O0243,C017,P003,R03,2024-10-24,1,64999,0.04,Retail Store,Returned,62399.04,16319.04
O0309,C011,P030,R03,2024-10-25,1,2199,0.13,Wholesale,Returned,1913.13,869.13
O0490,C028,P032,R08,2024-10-26,9,1599,0.1,Wholesale,Returned,12951.9,6471.9
O0729,C018,P019,R04,2024-10-26,2,599,0.11,Wholesale,Delivered,1066.22,443.22
O0502,C002,P028,R01,2024-10-31,7,1099,0.06,Retail Store,Delivered,7231.42,3283.42
O0924,C008,P014,R02,2024-10-31,9,1799,0.1,Direct Sales,Delivered,14571.9,7281.9
O0140,C010,P027,R02,2024-11-01,5,43999,0.02,Retail Store,Delivered,215595.1,78395.1
O0163,C010,P027,R02,2024-11-01,10,43999,0.1,Online,Pending,395991.0,143991.0
O0178,C007,P008,R02,2024-11-01,4,59999,0.05,Retail Store,Pending,227996.2,68396.2
O0577,C005,P017,R01,2024-11-01,9,5999,0.09,Wholesale,Returned,49131.81,22923.81
O0426,C015,P028,R04,2024-11-02,1,1099,0.09,Online,Delivered,1000.09,454.09
O0184,C014,P010,R01,2024-11-03,2,65999,0.05,Direct Sales,Delivered,125398.1,41798.1
O0268,C010,P011,R02,2024-11-05,10,7999,0.14,Wholesale,Delivered,68791.4,30091.4
O0114,C014,P017,R01,2024-11-07,3,5999,0.06,Online,Cancelled,16917.18,7893.18
O0170,C012,P008,R01,2024-11-07,6,59999,0.06,Online,Delivered,338394.36,101514.36
O0504,C035,P017,R03,2024-11-07,2,5999,0.11,Wholesale,Delivered,10678.22,4982.22
O0539,C004,P026,R03,2024-11-07,1,3299,0.13,Wholesale,Returned,2870.13,1304.13
O0872,C001,P010,R03,2024-11-07,5,65999,0.05,Retail Store,Pending,313495.25,104495.25
O0560,C004,P004,R03,2024-11-08,1,29999,0.09,Online,Delivered,27299.09,10919.09
O0790,C025,P018,R05,2024-11-09,1,2499,0.14,Wholesale,Delivered,2149.14,1117.14
O0064,C022,P021,R05,2024-11-10,5,149,0.09,Online,Cancelled,677.95,313.95
O0138,C025,P025,R05,2024-11-10,1,7999,0.05,Retail Store,Delivered,7599.05,3324.05
O0066,C013,P027,R02,2024-11-11,3,43999,0.08,Direct Sales,Cancelled,121437.24,44157.24
O0236,C027,P012,R07,2024-11-11,6,13999,0.08,Online,Delivered,77274.48,33114.48
O0425,C006,P024,R01,2024-11-11,5,175,0.02,Retail Store,Returned,857.5,416.5
O0491,C023,P015,R06,2024-11-12,5,6999,0.04,Retail Store,Delivered,33595.2,16795.2
O0054,C014,P016,R01,2024-11-13,9,2199,0.07,Online,Pending,18405.63,9198.63
O0740,C024,P004,R06,2024-11-13,4,29999,0.08,Retail Store,Returned,110396.32,44156.32
O0989,C033,P004,R10,2024-11-13,7,29999,0.11,Wholesale,Delivered,186893.77,74753.77
O0193,C032,P034,R10,2024-11-14,7,799,0.09,Wholesale,Cancelled,5089.63,2541.63
O0314,C016,P004,R02,2024-11-14,3,29999,0.08,Online,Pending,82797.24,33117.24
O0029,C016,P018,R02,2024-11-16,3,2499,0.05,Direct Sales,Returned,7122.15,3702.15
O0056,C022,P027,R05,2024-11-16,2,43999,0.04,Retail Store,Pending,84478.08,30718.08
O0182,C004,P022,R03,2024-11-17,7,110,0.07,Online,Returned,716.1,325.5
O0216,C022,P009,R05,2024-11-17,7,52999,0.09,Online,Cancelled,337603.63,95543.63
O0601,C010,P004,R02,2024-11-17,3,29999,0.06,Online,Delivered,84597.18,33837.18
O0879,C010,P019,R02,2024-11-17,2,599,0.03,Retail Store,Returned,1162.06,483.06
O0940,C012,P011,R01,2024-11-17,6,7999,0.05,Online,Delivered,45594.3,19944.3
O0781,C006,P008,R01,2024-11-18,6,59999,0.07,Direct Sales,Delivered,334794.42,100434.42
O0158,C030,P024,R09,2024-11-19,6,175,0.13,Wholesale,Delivered,913.5,443.7
O0969,C029,P024,R08,2024-11-20,8,175,0.06,Online,Delivered,1316.0,639.2
O0762,C007,P023,R02,2024-11-21,7,329,0.08,Direct Sales,Delivered,2118.76,959.56
O0469,C033,P004,R10,2024-11-24,3,29999,0.11,Wholesale,Delivered,80097.33,32037.33
O0532,C015,P015,R04,2024-11-24,7,6999,0.04,Retail Store,Cancelled,47033.28,23513.28
O0629,C010,P020,R02,2024-11-24,1,299,0.15,Wholesale,Cancelled,254.15,118.15
O0902,C034,P022,R01,2024-11-24,1,110,0.04,Retail Store,Returned,105.6,48.0
O0797,C025,P034,R05,2024-11-25,10,799,0.05,Retail Store,Delivered,7590.5,3790.5
O0212,C027,P022,R07,2024-11-26,6,110,0.1,Online,Delivered,594.0,270.0
O0415,C018,P033,R04,2024-11-26,7,2999,0.06,Online,Delivered,19733.42,9863.42
O0018,C017,P001,R03,2024-11-27,9,89999,0.09,Online,Delivered,737091.81,229311.81
O0529,C026,P008,R07,2024-11-28,8,59999,0.06,Online,Cancelled,451192.48,135352.48
O0257,C029,P006,R08,2024-11-29,2,1499,0.13,Wholesale,Cancelled,2608.26,1216.26
O0382,C035,P012,R03,2024-11-29,8,13999,0.11,Online,Returned,99672.88,42712.88
O0422,C032,P022,R10,2024-11-29,8,110,0.05,Online,Delivered,836.0,380.0
O0616,C016,P003,R02,2024-11-29,2,64999,0.11,Wholesale,Pending,115698.22,30258.22
O0899,C021,P034,R05,2024-11-30,9,799,0.06,Online,Returned,6759.54,3375.54
O0537,C019,P020,R01,2024-12-01,6,299,0.08,Online,Delivered,1650.48,767.28
O0662,C034,P033,R01,2024-12-01,10,2999,0.09,Direct Sales,Delivered,27290.9,13640.9
O0799,C009,P035,R03,2024-12-01,5,1799,0.07,Retail Store,Returned,8365.35,4180.35
O0240,C022,P012,R05,2024-12-02,8,13999,0.1,Direct Sales,Returned,100792.8,43192.8
O0605,C025,P027,R05,2024-12-02,1,43999,0.15,Wholesale,Delivered,37399.15,13599.15
O0165,C024,P007,R06,2024-12-03,6,89999,0.12,Wholesale,Delivered,475194.72,184794.72
O0698,C023,P026,R06,2024-12-03,2,3299,0.05,Retail Store,Returned,6268.1,2848.1
O0049,C022,P014,R05,2024-12-04,5,1799,0.12,Wholesale,Delivered,7915.6,3955.6
O0063,C034,P035,R01,2024-12-04,2,1799,0.04,Retail Store,Returned,3454.08,1726.08
O0998,C012,P032,R01,2024-12-05,5,1599,0.02,Retail Store,Pending,7835.1,3915.1
O0746,C013,P002,R02,2024-12-06,3,119999,0.06,Direct Sales,Delivered,338397.18,98697.18
O0164,C018,P003,R04,2024-12-07,8,64999,0.1,Wholesale,Delivered,467992.8,122392.8
O0315,C033,P020,R10,2024-12-07,5,299,0.09,Online,Delivered,1360.45,632.45
O0573,C018,P025,R04,2024-12-07,3,7999,0.09,Direct Sales,Delivered,21837.27,9552.27
O0521,C026,P022,R07,2024-12-08,8,110,0.02,Retail Store,Delivered,862.4,392.0
O0686,C035,P017,R03,2024-12-11,10,5999,0.1,Direct Sales,Pending,53991.0,25191.0
O0868,C022,P035,R05,2024-12-11,2,1799,0.03,Retail Store,Returned,3490.06,1744.06
O0934,C019,P027,R01,2024-12-11,4,43999,0.08,Direct Sales,Delivered,161916.32,58876.32
O0380,C021,P019,R05,2024-12-12,4,599,0.1,Direct Sales,Delivered,2156.4,896.4
O0562,C010,P014,R02,2024-12-12,2,1799,0.07,Online,Returned,3346.14,1672.14
O0073,C015,P012,R04,2024-12-13,4,13999,0.04,Direct Sales,Delivered,53756.16,23036.16
O0604,C016,P033,R02,2024-12-13,1,2999,0.13,Wholesale,Pending,2609.13,1304.13
O0483,C016,P021,R02,2024-12-15,1,149,0.14,Wholesale,Returned,128.14,59.34
O0674,C015,P029,R04,2024-12-17,9,2599,0.03,Retail Store,Pending,22689.27,10467.27
O0160,C005,P030,R01,2024-12-18,2,2199,0.13,Wholesale,Delivered,3826.26,1738.26
O0517,C030,P001,R09,2024-12-18,3,89999,0.05,Direct Sales,Delivered,256497.15,79797.15
O0702,C014,P027,R01,2024-12-18,7,43999,0.11,Wholesale,Delivered,274113.77,99673.77
O0716,C016,P017,R02,2024-12-18,7,5999,0.06,Online,Delivered,39473.42,18417.42
O0416,C018,P009,R04,2024-12-19,6,52999,0.03,Retail Store,Delivered,308454.18,87294.18
O0492,C012,P001,R01,2024-12-19,10,89999,0.09,Direct Sales,Delivered,818990.9,254790.9
O0926,C003,P016,R02,2024-12-19,1,2199,0.02,Retail Store,Delivered,2155.02,1077.02
O0621,C014,P035,R01,2024-12-20,2,1799,0.08,Direct Sales,Returned,3310.16,1654.16
O0255,C017,P017,R03,2024-12-21,10,5999,0.05,Direct Sales,Delivered,56990.5,26590.5
O0649,C021,P007,R05,2024-12-21,5,89999,0.14,Wholesale,Cancelled,386995.7,150495.7
O0673,C020,P023,R02,2024-12-23,2,329,0.08,Direct Sales,Returned,605.36,274.16
O0747,C003,P032,R02,2024-12-24,9,1599,0.07,Direct Sales,Returned,13383.63,6687.63
O0107,C020,P001,R02,2024-12-26,1,89999,0.04,Retail Store,Cancelled,86399.04,26879.04
O0835,C012,P015,R01,2024-12-26,1,6999,0.15,Wholesale,Delivered,5949.15,2974.15
O0198,C028,P026,R08,2024-12-27,7,3299,0.06,Direct Sales,Delivered,21707.42,9863.42
O0598,C023,P009,R06,2024-12-28,6,52999,0.05,Retail Store,Returned,302094.3,85494.3
O0678,C034,P019,R01,2024-12-29,3,599,0.11,Online,Returned,1599.33,664.83
O0541,C013,P022,R02,2024-12-31,8,110,0.06,Retail Store,Returned,827.2,376.0
